Issue ID,First Observed,Last Observed,CVE,Vulnerability,domain,Certificate Common Name,ipAddress,ipAddresses,hostname,port,email,productName,productVersion,IP Address,Port,banner,Data,source,url,explanation,vulnerabilityDescription,vulnerabilityPublishDate,Last Observed,Last Observed
e5ba666e-14b3-52d1-9be9-e01a6e9ca66f,,,,,,,,,,,,Apple remote desktop vnc,,128.122.89.186,5900,,,,,,,,,2020-02-19T06:55:56.000Z
db600860-5064-5762-9c2d-1f15797f366c,,,,,,,,,,,,Apple remote desktop vnc,,128.122.28.68,5900,,,,,,,,,2020-02-19T06:55:33.000Z
4b8c2290-2fbd-508c-b69e-6b7cbf905ef0,,,,,,,,,,,,Apple remote desktop vnc,,128.122.9.33,5900,,,,,,,,,2020-02-19T06:52:55.000Z
12a25ed4-c33d-5fde-833b-dcb096ff3c21,,,,,,,,,,,,Apple remote desktop vnc,,216.165.116.103,5900,,,,,,,,,2020-02-19T06:52:01.000Z
5ccf4254-2b5c-58dc-ac61-9f063a09a0cc,,,,,,,,,,,,Apple remote desktop vnc,,128.122.52.179,5900,,,,,,,,,2020-02-19T06:51:04.000Z
c3144c55-bf44-58a0-b9fa-1ef149239e8f,,,,,,,,,,,,Apple remote desktop vnc,,128.122.90.50,5900,,,,,,,,,2020-02-19T06:49:40.000Z
b40acf28-d1c3-566b-9726-f176932f0129,,,,,,,,,,,,Apple remote desktop vnc,,128.122.90.33,5900,,,,,,,,,2020-02-19T06:49:24.000Z
c1e40f94-0dff-57df-b864-8911e47ad19a,,,,,,,,,,,,Apple remote desktop vnc,,128.122.90.61,5900,,,,,,,,,2020-02-19T06:49:23.000Z
67bcd6d9-3110-5da3-b344-10fa3b81281b,,,,,,,,,,,,Apple remote desktop vnc,,128.122.90.118,5900,,,,,,,,,2020-02-19T06:49:09.000Z
70185c90-b599-502d-950f-d82e3ae962a9,,,,,,,,,,,,Apple remote desktop vnc,,128.122.94.135,5900,,,,,,,,,2020-02-19T06:43:00.000Z
aaaede78-1751-5aa5-b2a8-3e330b612c7a,,,,,,,,,,,,Apple remote desktop vnc,,128.122.71.198,5900,,,,,,,,,2020-02-19T06:35:47.000Z
a20c096f-01c3-5e56-ba61-9757ba23637d,,,,,,,,,,,,Apple remote desktop vnc,,216.165.116.59,5900,,,,,,,,,2020-02-19T06:34:09.000Z
9f57229e-dbbd-51b1-b957-b315963d93c8,,,,,,,,,,,,VNC,,128.122.133.26,5900,,,,,,,,,2020-02-19T06:29:07.000Z
9b136363-508e-55d8-985d-d84dd6344a6a,,,,,,,,,,,,Apple remote desktop vnc,,128.122.60.191,5900,,,,,,,,,2020-02-19T06:24:49.000Z
bd579322-c2ac-5e04-9d9b-c6afa1a5c638,,,,,,,,,,,,Apple remote desktop vnc,,128.122.203.235,5900,,,,,,,,,2020-02-19T06:24:42.000Z
d83896cd-0f48-5667-88e0-7077cee2fc86,,,,,,,,,,,,Apple remote desktop vnc,,128.122.60.170,5900,,,,,,,,,2020-02-19T06:24:41.000Z
77dc69b6-0541-59f8-bcf5-050ca63350d6,,,,,,,,,,,,Apple remote desktop vnc,,128.122.60.136,5900,,,,,,,,,2020-02-19T06:23:47.000Z
21792020-dd37-5f5b-9c69-a71ddf651e9b,,,,,,,,,,,,Apple remote desktop vnc,,128.122.87.209,5900,,,,,,,,,2020-02-19T06:19:34.000Z
2445d984-dc17-5386-b9b5-a629ab633004,,,,,,,,,,,,Apple remote desktop vnc,,128.122.70.221,5900,,,,,,,,,2020-02-19T06:18:22.000Z
3997b285-bd31-5477-8690-0b7faa0c9928,,,,,,,,,,,,Apple remote desktop vnc,,128.122.87.193,5900,,,,,,,,,2020-02-19T06:17:28.000Z
